gene1	gene2	gene1_string_id	gene2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
IGKV2D-28	IL17A	9606.ENSP00000452662	9606.ENSP00000497968	0	0	0	0	0	0.900	0	0	0.900
IKBKB	TNFRSF1A	9606.ENSP00000430684	9606.ENSP00000162749	0	0	0	0	0	0.994	0	0	0.994
IKBKB	NFKBIA	9606.ENSP00000430684	9606.ENSP00000216797	0	0	0	0	0	0.994	0	0	0.994
IKBKB	NFKB1	9606.ENSP00000430684	9606.ENSP00000226574	0	0	0	0	0	0.885	0	0	0.885
IKBKB	TRAF2	9606.ENSP00000430684	9606.ENSP00000247668	0	0	0	0	0	0.879	0	0	0.879
IKBKB	PRKCQ	9606.ENSP00000430684	9606.ENSP00000263125	0	0	0	0.569	0	0.747	0	0	0.747
IKBKB	NFKBIB	9606.ENSP00000430684	9606.ENSP00000312988	0	0	0	0	0	0.777	0	0	0.777
IKBKB	MAP3K7	9606.ENSP00000430684	9606.ENSP00000358335	0	0	0	0.573	0	0.916	0	0	0.916
IKBKB	SRC	9606.ENSP00000430684	9606.ENSP00000362680	0	0	0	0.565	0	0.735	0	0	0.735
IKBKB	KEAP1	9606.ENSP00000430684	9606.ENSP00000377245	0	0	0	0	0	0.833	0	0	0.833
IKBKB	RELA	9606.ENSP00000430684	9606.ENSP00000384273	0	0	0	0	0	0.877	0	0	0.877
IKBKB	TNF	9606.ENSP00000430684	9606.ENSP00000398698	0	0	0	0	0	0.994	0	0	0.994
IKBKB	MAP3K14	9606.ENSP00000430684	9606.ENSP00000482657	0	0	0	0.556	0	0.887	0	0	0.887
IKBKB	IKBKG	9606.ENSP00000430684	9606.ENSP00000483825	0	0	0	0	0	0.999	0	0	0.999
IKBKE	TNFRSF1A	9606.ENSP00000464030	9606.ENSP00000162749	0	0	0	0	0	0.994	0	0	0.994
IKBKE	TRAF2	9606.ENSP00000464030	9606.ENSP00000247668	0	0	0	0	0	0.994	0	0	0.994
IKBKE	TANK	9606.ENSP00000464030	9606.ENSP00000259075	0	0	0	0	0	0.855	0	0	0.855
IKBKE	TBK1	9606.ENSP00000464030	9606.ENSP00000329967	0	0	0	0.935	0	0.994	0	0	0.994
IKBKE	TRAF3	9606.ENSP00000464030	9606.ENSP00000376500	0	0	0	0	0	0.994	0	0	0.994
IKBKE	TNF	9606.ENSP00000464030	9606.ENSP00000398698	0	0	0	0	0	0.994	0	0	0.994
IKBKE	MAVS	9606.ENSP00000464030	9606.ENSP00000401980	0	0	0	0	0	0.994	0	0	0.994
IKBKE	TRAF6	9606.ENSP00000464030	9606.ENSP00000433623	0	0	0	0	0	0.994	0	0	0.994
IKBKE	IRF3	9606.ENSP00000464030	9606.ENSP00000471896	0	0	0	0	0	0.842	0	0	0.842
IKBKG	TNFRSF1A	9606.ENSP00000483825	9606.ENSP00000162749	0	0	0	0	0	0.994	0	0	0.994
IKBKG	TAB1	9606.ENSP00000483825	9606.ENSP00000216160	0	0	0	0	0	0.994	0	0	0.994
IKBKG	NFKBIA	9606.ENSP00000483825	9606.ENSP00000216797	0	0	0	0	0	0.928	0	0	0.928
IKBKG	NFKB1	9606.ENSP00000483825	9606.ENSP00000226574	0	0	0	0	0	0.808	0	0	0.808
IKBKG	TRAF2	9606.ENSP00000483825	9606.ENSP00000247668	0	0	0	0	0	0.796	0	0	0.796
IKBKG	TANK	9606.ENSP00000483825	9606.ENSP00000259075	0	0	0	0	0	0.836	0	0	0.836
IKBKG	RIPK1	9606.ENSP00000483825	9606.ENSP00000259808	0	0	0	0	0	0.994	0	0	0.994
IKBKG	RPS27A	9606.ENSP00000483825	9606.ENSP00000272317	0	0	0	0	0	0.846	0	0	0.846
IKBKG	TBK1	9606.ENSP00000483825	9606.ENSP00000329967	0	0	0	0	0	0.831	0	0	0.831
IKBKG	RBCK1	9606.ENSP00000483825	9606.ENSP00000348632	0	0	0	0	0	0.994	0	0	0.994
IKBKG	TAB2	9606.ENSP00000483825	9606.ENSP00000356426	0	0	0	0	0	0.994	0	0	0.994
IKBKG	MAP3K7	9606.ENSP00000483825	9606.ENSP00000358335	0	0	0	0	0	0.994	0	0	0.994
IKBKG	IRAK1	9606.ENSP00000483825	9606.ENSP00000358997	0	0	0	0	0	0.994	0	0	0.994
IKBKG	TLR4	9606.ENSP00000483825	9606.ENSP00000363089	0	0	0	0	0	0.840	0	0	0.840
IKBKG	TAB3	9606.ENSP00000483825	9606.ENSP00000368215	0	0	0	0	0	0.994	0	0	0.994
IKBKG	TNF	9606.ENSP00000483825	9606.ENSP00000398698	0	0	0	0	0	0.994	0	0	0.994
IKBKG	MAVS	9606.ENSP00000483825	9606.ENSP00000401980	0	0	0	0	0	0.738	0	0	0.738
IKBKG	TRAF6	9606.ENSP00000483825	9606.ENSP00000433623	0	0	0	0	0	0.994	0	0	0.994
IKBKG	UBC	9606.ENSP00000483825	9606.ENSP00000441543	0	0	0	0	0	0.999	0	0	0.999
IKBKG	UBB	9606.ENSP00000483825	9606.ENSP00000478771	0	0	0	0	0	0.940	0	0	0.940
IKBKG	IRAK4	9606.ENSP00000483825	9606.ENSP00000479889	0	0	0	0	0	0.994	0	0	0.994
IKBKG	TNFAIP3	9606.ENSP00000483825	9606.ENSP00000481570	0	0	0	0	0	0.854	0	0	0.854
IKBKG	MAP3K14	9606.ENSP00000483825	9606.ENSP00000482657	0	0	0	0	0	0.837	0	0	0.837
IKBKG	MALT1	9606.ENSP00000483825	9606.ENSP00000497997	0	0	0	0	0	0.785	0	0	0.785
IKBKG	MYD88	9606.ENSP00000483825	9606.ENSP00000498321	0	0	0	0	0	0.994	0	0	0.994
IL10	IL10RA	9606.ENSP00000412237	9606.ENSP00000227752	0	0	0	0	0	0.988	0	0	0.988
IL10	IL10RB	9606.ENSP00000412237	9606.ENSP00000290200	0	0	0	0	0	0.975	0	0	0.975
IL10RA	IL10RB	9606.ENSP00000227752	9606.ENSP00000290200	0	0	0	0	0	0.926	0	0	0.926
IL10RA	JAK1	9606.ENSP00000227752	9606.ENSP00000499900	0	0	0	0	0	0.948	0	0	0.948
IL10RB	IL22	9606.ENSP00000290200	9606.ENSP00000442424	0	0	0	0	0	0.814	0	0	0.814
IL12A	IL12B	9606.ENSP00000303231	9606.ENSP00000231228	0	0	0	0	0	0.977	0	0	0.977
IL12B	IL23A	9606.ENSP00000231228	9606.ENSP00000228534	0	0	0	0	0	0.981	0	0	0.981
IL12B	IL23R	9606.ENSP00000231228	9606.ENSP00000321345	0	0	0	0	0	0.926	0	0	0.926
IL12B	IL12RB1	9606.ENSP00000231228	9606.ENSP00000470788	0	0	0	0	0	0.929	0	0	0.929
IL12RB1	IL23A	9606.ENSP00000470788	9606.ENSP00000228534	0	0	0	0	0	0.852	0	0	0.852
IL12RB1	IL23R	9606.ENSP00000470788	9606.ENSP00000321345	0	0	0	0	0	0.852	0	0	0.852
IL13	IL13RA1	9606.ENSP00000304915	9606.ENSP00000360730	0	0	0	0	0	0.982	0	0	0.982
IL13	IL4R	9606.ENSP00000304915	9606.ENSP00000379111	0	0	0	0	0	0.967	0	0	0.967
IL13	IL13RA2	9606.ENSP00000304915	9606.ENSP00000361004	0	0	0	0	0	0.983	0	0	0.983
IL13RA1	IL4	9606.ENSP00000360730	9606.ENSP00000231449	0	0	0	0	0	0.946	0	0	0.946
IL13RA1	IL4R	9606.ENSP00000360730	9606.ENSP00000379111	0	0	0	0	0	0.946	0	0	0.946
IL15	IL2RB	9606.ENSP00000296545	9606.ENSP00000216223	0	0	0	0	0	0.976	0	0	0.976
IL15	IL15RA	9606.ENSP00000296545	9606.ENSP00000380421	0	0	0	0	0	0.977	0	0	0.977
IL15	IL2RG	9606.ENSP00000296545	9606.ENSP00000363318	0	0	0	0	0	0.933	0	0	0.933
IL15RA	IL2RB	9606.ENSP00000380421	9606.ENSP00000216223	0	0	0	0	0	0.893	0	0	0.893
IL15RA	IL2RG	9606.ENSP00000380421	9606.ENSP00000363318	0	0	0	0	0	0.893	0	0	0.893
IL17A	IL17RC	9606.ENSP00000497968	9606.ENSP00000295981	0	0	0	0	0	0.797	0	0	0.797
IL17A	IL17RA	9606.ENSP00000497968	9606.ENSP00000320936	0	0	0	0	0	0.962	0	0	0.962
IL17A	IL17F	9606.ENSP00000497968	9606.ENSP00000337432	0	0	0	0.897	0	0.900	0	0	0.900
IL17F	IL17RC	9606.ENSP00000337432	9606.ENSP00000295981	0	0	0	0	0	0.812	0	0	0.812
IL17F	IL17RA	9606.ENSP00000337432	9606.ENSP00000320936	0	0	0	0	0	0.905	0	0	0.905
IL17RA	IL17RB	9606.ENSP00000320936	9606.ENSP00000288167	0	0	0	0.663	0	0.900	0	0	0.900
IL17RA	IL25	9606.ENSP00000320936	9606.ENSP00000328111	0	0	0	0	0	0.800	0	0	0.800
IL17RB	IL25	9606.ENSP00000288167	9606.ENSP00000328111	0	0	0	0	0	0.927	0	0	0.927
IL18	IL18RAP	9606.ENSP00000280357	9606.ENSP00000264260	0	0	0	0	0	0.933	0	0	0.933
IL18	IL18R1	9606.ENSP00000280357	9606.ENSP00000387211	0	0	0	0	0	0.960	0	0	0.960
IL18R1	IL18RAP	9606.ENSP00000387211	9606.ENSP00000264260	0	0	0	0.680	0	0.900	0	0	0.900
IL1B	IL1R2	9606.ENSP00000263341	9606.ENSP00000330959	0	0	0	0	0	0.900	0	0	0.900
IL1B	IL1R1	9606.ENSP00000263341	9606.ENSP00000386380	0	0	0	0	0	0.960	0	0	0.960
IL1B	IL1RAP	9606.ENSP00000263341	9606.ENSP00000314807	0	0	0	0	0	0.977	0	0	0.977
IL1R1	IL1RN	9606.ENSP00000386380	9606.ENSP00000259206	0	0	0	0	0	0.958	0	0	0.958
IL1R1	IL1RAP	9606.ENSP00000386380	9606.ENSP00000314807	0	0	0	0.632	0	0.979	0	0	0.979
IL1R1	IRAK1	9606.ENSP00000386380	9606.ENSP00000358997	0	0	0	0	0	0.826	0	0	0.826
IL1R1	TRAF6	9606.ENSP00000386380	9606.ENSP00000433623	0	0	0	0	0	0.785	0	0	0.785
IL1R1	MYD88	9606.ENSP00000386380	9606.ENSP00000498321	0	0	0	0	0	0.829	0	0	0.829
IL1R2	IL1RAP	9606.ENSP00000330959	9606.ENSP00000314807	0	0	0	0.614	0	0.946	0	0	0.946
IL1RAP	IL1RL1	9606.ENSP00000314807	9606.ENSP00000233954	0	0	0	0.664	0	0.857	0	0	0.857
IL1RAP	IL33	9606.ENSP00000314807	9606.ENSP00000370842	0	0	0	0	0	0.797	0	0	0.797
IL1RL1	IL33	9606.ENSP00000233954	9606.ENSP00000370842	0	0	0	0	0	0.963	0	0	0.963
IL2	IL2RB	9606.ENSP00000226730	9606.ENSP00000216223	0	0	0	0	0	0.979	0	0	0.979
IL2	PIGR	9606.ENSP00000226730	9606.ENSP00000348888	0	0	0	0	0	0.900	0	0	0.900
IL2	IL2RA	9606.ENSP00000226730	9606.ENSP00000369293	0	0	0	0	0	0.960	0	0	0.960
IL2	IL2RG	9606.ENSP00000226730	9606.ENSP00000363318	0	0	0	0	0	0.980	0	0	0.980
IL20	IL20RA	9606.ENSP00000356065	9606.ENSP00000314976	0	0	0	0	0	0.946	0	0	0.946
IL20	IL20RB	9606.ENSP00000356065	9606.ENSP00000328133	0	0	0	0	0	0.937	0	0	0.937
IL20RA	IL20RB	9606.ENSP00000314976	9606.ENSP00000328133	0	0	0	0.580	0	0.946	0	0	0.946
IL20RB	IL22RA1	9606.ENSP00000328133	9606.ENSP00000270800	0	0	0	0	0	0.937	0	0	0.937
IL20RB	IL24	9606.ENSP00000328133	9606.ENSP00000375795	0	0	0	0	0	0.900	0	0	0.900
IL21	IL21R	9606.ENSP00000497915	9606.ENSP00000338010	0	0	0	0	0	0.900	0	0	0.900
IL22	IL22RA1	9606.ENSP00000442424	9606.ENSP00000270800	0	0	0	0	0	0.986	0	0	0.986
IL22	IL22RA2	9606.ENSP00000442424	9606.ENSP00000296980	0	0	0	0	0	0.892	0	0	0.892
IL22RA1	IL24	9606.ENSP00000270800	9606.ENSP00000375795	0	0	0	0	0	0.900	0	0	0.900
IL23A	IL23R	9606.ENSP00000228534	9606.ENSP00000321345	0	0	0	0	0	0.958	0	0	0.958
IL27	IL27RA	9606.ENSP00000349365	9606.ENSP00000263379	0	0	0	0	0	0.931	0	0	0.931
IL27	IL6ST	9606.ENSP00000349365	9606.ENSP00000370698	0	0	0	0	0	0.903	0	0	0.903
IL27RA	IL6ST	9606.ENSP00000263379	9606.ENSP00000370698	0	0	0	0.571	0	0.800	0	0	0.800
IL2RA	IL2RB	9606.ENSP00000369293	9606.ENSP00000216223	0	0	0	0	0	0.851	0	0	0.851
IL2RA	IL2RG	9606.ENSP00000369293	9606.ENSP00000363318	0	0	0	0	0	0.800	0	0	0.800
IL2RB	JAK1	9606.ENSP00000216223	9606.ENSP00000499900	0	0	0	0	0	0.833	0	0	0.833
IL2RB	IL2RG	9606.ENSP00000216223	9606.ENSP00000363318	0	0	0	0	0	0.960	0	0	0.960
IL2RG	IL4	9606.ENSP00000363318	9606.ENSP00000231449	0	0	0	0	0	0.961	0	0	0.961
IL2RG	IL4R	9606.ENSP00000363318	9606.ENSP00000379111	0	0	0	0	0	0.971	0	0	0.971
IL3	IL3RA	9606.ENSP00000296870	9606.ENSP00000327890	0	0	0	0	0	0.948	0	0	0.948
IL32	PRKCD	9606.ENSP00000431775	9606.ENSP00000331602	0	0	0	0	0	0.785	0	0	0.785
IL4	IL4R	9606.ENSP00000231449	9606.ENSP00000379111	0	0	0	0	0	0.999	0	0	0.999
IL4R	STAT6	9606.ENSP00000379111	9606.ENSP00000300134	0	0	0	0	0	0.757	0	0	0.757
IL5	IL5RA	9606.ENSP00000231454	9606.ENSP00000412209	0	0	0	0	0	0.982	0	0	0.982
IL6	IL6R	9606.ENSP00000385675	9606.ENSP00000357470	0	0	0	0	0	0.988	0	0	0.988
IL6	IL6ST	9606.ENSP00000385675	9606.ENSP00000370698	0	0	0	0	0	0.982	0	0	0.982
IL6R	IL6ST	9606.ENSP00000357470	9606.ENSP00000370698	0	0	0	0.563	0	0.950	0	0	0.950
IL6ST	OSM	9606.ENSP00000370698	9606.ENSP00000215781	0	0	0	0	0	0.778	0	0	0.778
IL6ST	LIF	9606.ENSP00000370698	9606.ENSP00000249075	0	0	0	0	0	0.960	0	0	0.960
IL6ST	PTPN11	9606.ENSP00000370698	9606.ENSP00000489597	0	0	0	0	0	0.785	0	0	0.785
IL6ST	JAK1	9606.ENSP00000370698	9606.ENSP00000499900	0	0	0	0	0	0.837	0	0	0.837
IL7	IL7R	9606.ENSP00000263851	9606.ENSP00000306157	0	0	0	0	0	0.977	0	0	0.977
IL7R	TSLP	9606.ENSP00000306157	9606.ENSP00000339804	0	0	0	0	0	0.923	0	0	0.923
IL9	IL9R	9606.ENSP00000274520	9606.ENSP00000244174	0	0	0	0	0	0.975	0	0	0.975
IMPDH1	IMPDH2	9606.ENSP00000345096	9606.ENSP00000321584	0	0	0	0.983	0	0.846	0	0	0.846
INPP5D	SHC1	9606.ENSP00000405338	9606.ENSP00000401303	0	0	0	0	0	0.851	0	0	0.851
INPPL1	SHC1	9606.ENSP00000298229	9606.ENSP00000401303	0	0	0	0	0	0.795	0	0	0.795
IQGAP1	RAC1	9606.ENSP00000268182	9606.ENSP00000348461	0	0	0	0	0	0.901	0	0	0.901
IQGAP2	RAC1	9606.ENSP00000274364	9606.ENSP00000348461	0	0	0	0	0	0.800	0	0	0.800
IRAK1	IRAK3	9606.ENSP00000358997	9606.ENSP00000261233	0	0	0	0.705	0	0.787	0	0	0.787
IRAK1	PELI2	9606.ENSP00000358997	9606.ENSP00000267460	0	0	0	0	0	0.843	0	0	0.843
IRAK1	TOLLIP	9606.ENSP00000358997	9606.ENSP00000314733	0	0	0	0	0	0.877	0	0	0.877
IRAK1	PELI3	9606.ENSP00000358997	9606.ENSP00000322532	0	0	0	0	0	0.854	0	0	0.854
IRAK1	PELI1	9606.ENSP00000358997	9606.ENSP00000351789	0	0	0	0	0	0.885	0	0	0.885
IRAK1	TAB2	9606.ENSP00000358997	9606.ENSP00000356426	0	0	0	0	0	0.994	0	0	0.994
IRAK1	MAP3K7	9606.ENSP00000358997	9606.ENSP00000358335	0	0	0	0.568	0	0.738	0	0	0.738
IRAK1	IRAK4	9606.ENSP00000358997	9606.ENSP00000479889	0	0	0	0.747	0	0.875	0	0	0.875
IRAK1	TRAF6	9606.ENSP00000358997	9606.ENSP00000433623	0	0	0	0	0	0.994	0	0	0.994
IRAK1	MYD88	9606.ENSP00000358997	9606.ENSP00000498321	0	0	0	0	0	0.951	0	0	0.951
IRAK2	IRAK4	9606.ENSP00000256458	9606.ENSP00000479889	0	0	0	0.685	0	0.970	0	0	0.970
IRAK2	TRAF6	9606.ENSP00000256458	9606.ENSP00000433623	0	0	0	0	0	0.872	0	0	0.872
IRAK2	MYD88	9606.ENSP00000256458	9606.ENSP00000498321	0	0	0	0	0	0.975	0	0	0.975
IRAK4	PELI1	9606.ENSP00000479889	9606.ENSP00000351789	0	0	0	0	0	0.838	0	0	0.838
IRAK4	MYD88	9606.ENSP00000479889	9606.ENSP00000498321	0	0	0	0	0	0.991	0	0	0.991
IRF1	STUB1	9606.ENSP00000245414	9606.ENSP00000219548	0	0	0	0	0	0.820	0	0	0.820
IRF1	STAT1	9606.ENSP00000245414	9606.ENSP00000354394	0	0	0	0	0	0.805	0	0	0.805
IRF3	TBK1	9606.ENSP00000471896	9606.ENSP00000329967	0	0	0	0	0	0.927	0	0	0.927
IRF3	JUN	9606.ENSP00000471896	9606.ENSP00000360266	0	0	0	0	0	0.805	0	0	0.805
IRF3	MAVS	9606.ENSP00000471896	9606.ENSP00000401980	0	0	0	0	0	0.840	0	0	0.840
IRF3	STING1	9606.ENSP00000471896	9606.ENSP00000498596	0	0	0	0	0	0.836	0	0	0.836
IRF7	TRAF6	9606.ENSP00000380697	9606.ENSP00000433623	0	0	0	0	0	0.838	0	0	0.838
IRF9	STAT2	9606.ENSP00000380073	9606.ENSP00000315768	0	0	0	0	0	0.894	0	0	0.894
IRF9	STAT1	9606.ENSP00000380073	9606.ENSP00000354394	0	0	0	0	0	0.770	0	0	0.770
IRS1	PIK3R3	9606.ENSP00000304895	9606.ENSP00000262741	0	0	0	0	0	0.712	0	0	0.712
IRS1	PIK3CA	9606.ENSP00000304895	9606.ENSP00000263967	0	0	0	0	0	0.849	0	0	0.849
IRS1	PIK3R1	9606.ENSP00000304895	9606.ENSP00000428056	0	0	0	0	0	0.993	0	0	0.993
IRS1	PTPN11	9606.ENSP00000304895	9606.ENSP00000489597	0	0	0	0	0	0.981	0	0	0.981
IRS2	PIK3R1	9606.ENSP00000365016	9606.ENSP00000428056	0	0	0	0	0	0.903	0	0	0.903
ISG15	USP18	9606.ENSP00000496832	9606.ENSP00000215794	0	0	0	0	0	0.921	0	0	0.921
ISG15	UBA7	9606.ENSP00000496832	9606.ENSP00000333266	0	0	0	0	0	0.904	0	0	0.904
ITCH	SMAD7	9606.ENSP00000499786	9606.ENSP00000262158	0	0	0	0	0	0.807	0	0	0.807
ITCH	RPS27A	9606.ENSP00000499786	9606.ENSP00000272317	0	0	0	0	0	0.978	0	0	0.978
ITCH	UBE2D1	9606.ENSP00000499786	9606.ENSP00000363019	0	0	0	0	0	0.700	0	0	0.700
ITCH	UBE2D2	9606.ENSP00000499786	9606.ENSP00000381717	0	0	0	0	0	0.850	0	0	0.850
ITCH	UBA52	9606.ENSP00000499786	9606.ENSP00000388107	0	0	0	0	0	0.942	0	0	0.942
ITCH	WWP1	9606.ENSP00000499786	9606.ENSP00000427793	0	0	0	0.959	0	0.835	0	0	0.835
ITCH	UBC	9606.ENSP00000499786	9606.ENSP00000441543	0	0	0	0	0	0.983	0	0	0.983
ITCH	TXNIP	9606.ENSP00000499786	9606.ENSP00000462521	0	0	0	0	0	0.983	0	0	0.983
ITCH	UBB	9606.ENSP00000499786	9606.ENSP00000478771	0	0	0	0	0	0.940	0	0	0.940
ITGA4	ITGB7	9606.ENSP00000380227	9606.ENSP00000267082	0	0	0	0	0	0.979	0	0	0.979
ITGA4	YWHAZ	9606.ENSP00000380227	9606.ENSP00000379287	0	0	0	0	0	0.799	0	0	0.799
ITGA4	ITGB1	9606.ENSP00000380227	9606.ENSP00000379350	0	0	0	0	0	0.749	0	0	0.749
ITGAL	ITGB2	9606.ENSP00000349252	9606.ENSP00000380948	0	0	0	0	0	0.931	0	0	0.931
ITGAM	ITGB2	9606.ENSP00000496959	9606.ENSP00000380948	0	0	0	0	0	0.931	0	0	0.931
ITGAV	TGFB1	9606.ENSP00000261023	9606.ENSP00000221930	0	0	0	0	0	0.961	0	0	0.961
ITGAV	PTK2	9606.ENSP00000261023	9606.ENSP00000341189	0	0	0	0	0	0.701	0	0	0.701
ITGAV	ITGB1	9606.ENSP00000261023	9606.ENSP00000379350	0	0	0	0	0	0.742	0	0	0.742
ITGAX	ITGB2	9606.ENSP00000454623	9606.ENSP00000380948	0	0	0	0	0	0.978	0	0	0.978
ITGB1	LAMA5	9606.ENSP00000379350	9606.ENSP00000252999	0	0	0	0	0	0.806	0	0	0.806
ITK	LCP2	9606.ENSP00000398655	9606.ENSP00000046794	0	0	0	0	0	0.830	0	0	0.830
JAK1	STAT3	9606.ENSP00000499900	9606.ENSP00000264657	0	0	0	0	0	0.839	0	0	0.839
JAK1	STAT1	9606.ENSP00000499900	9606.ENSP00000354394	0	0	0	0	0	0.875	0	0	0.875
JAK1	PTPN11	9606.ENSP00000499900	9606.ENSP00000489597	0	0	0	0	0	0.750	0	0	0.750
JAK2	STAT3	9606.ENSP00000371067	9606.ENSP00000264657	0	0	0	0	0	0.885	0	0	0.885
JAK2	STAT5B	9606.ENSP00000371067	9606.ENSP00000293328	0	0	0	0	0	0.718	0	0	0.718
JAK2	SH2B1	9606.ENSP00000371067	9606.ENSP00000321221	0	0	0	0	0	0.797	0	0	0.797
JAK2	SOCS3	9606.ENSP00000371067	9606.ENSP00000330341	0	0	0	0	0	0.923	0	0	0.923
JAK2	STAT5A	9606.ENSP00000371067	9606.ENSP00000341208	0	0	0	0	0	0.802	0	0	0.802
JAK2	STAT1	9606.ENSP00000371067	9606.ENSP00000354394	0	0	0	0	0	0.838	0	0	0.838
JAK2	PTPN1	9606.ENSP00000371067	9606.ENSP00000360683	0	0	0	0	0	0.750	0	0	0.750
JAK2	PTPN11	9606.ENSP00000371067	9606.ENSP00000489597	0	0	0	0	0	0.750	0	0	0.750
JAK2	SOCS1	9606.ENSP00000371067	9606.ENSP00000496577	0	0	0	0	0	0.896	0	0	0.896
JUN	MAPK1	9606.ENSP00000360266	9606.ENSP00000215832	0	0	0	0	0	0.771	0	0	0.771
JUN	PML	9606.ENSP00000360266	9606.ENSP00000268058	0	0	0	0	0	0.719	0	0	0.719
JUN	SMAD3	9606.ENSP00000360266	9606.ENSP00000332973	0	0	0	0	0	0.786	0	0	0.786
JUN	NFATC2	9606.ENSP00000360266	9606.ENSP00000379330	0	0	0	0	0	0.945	0	0	0.945
JUN	MAPK9	9606.ENSP00000360266	9606.ENSP00000394560	0	0	0	0	0	0.964	0	0	0.964
JUN	MAPK8	9606.ENSP00000360266	9606.ENSP00000378974	0	0	0	0	0	0.997	0	0	0.997
JUNB	MAPK9	9606.ENSP00000303315	9606.ENSP00000394560	0	0	0	0	0	0.701	0	0	0.701
KBTBD6	KBTBD7	9606.ENSP00000368799	9606.ENSP00000368797	0	0	0	0.985	0	0.809	0	0	0.809
KCMF1	UBR4	9606.ENSP00000386738	9606.ENSP00000364403	0	0	0	0	0	0.883	0	0	0.883
KEAP1	RBX1	9606.ENSP00000377245	9606.ENSP00000216225	0	0	0	0	0	0.820	0	0	0.820
KEAP1	SKP1	9606.ENSP00000377245	9606.ENSP00000231487	0	0	0	0	0	0.800	0	0	0.800
KEAP1	SQSTM1	9606.ENSP00000377245	9606.ENSP00000374455	0	0	0	0	0	0.995	0	0	0.995
KIF11	TUBB2B	9606.ENSP00000260731	9606.ENSP00000259818	0	0	0	0	0	0.941	0	0	0.941
KIF11	TUBA1B	9606.ENSP00000260731	9606.ENSP00000336799	0	0	0	0	0	0.945	0	0	0.945
KIF18A	TUBB2B	9606.ENSP00000263181	9606.ENSP00000259818	0	0	0	0	0	0.913	0	0	0.913
KIF18A	TUBA1A	9606.ENSP00000263181	9606.ENSP00000439020	0	0	0	0	0	0.920	0	0	0.920
KIF20A	RAB6A	9606.ENSP00000378356	9606.ENSP00000311449	0	0	0	0	0	0.726	0	0	0.726
KIF20A	RACGAP1	9606.ENSP00000378356	9606.ENSP00000404190	0	0	0	0	0	0.837	0	0	0.837
KIF23	YWHAZ	9606.ENSP00000260363	9606.ENSP00000379287	0	0	0	0	0	0.777	0	0	0.777
KIF23	RACGAP1	9606.ENSP00000260363	9606.ENSP00000404190	0	0	0	0	0	0.995	0	0	0.995
KIF2A	TUBB2B	9606.ENSP00000385000	9606.ENSP00000259818	0	0	0	0	0	0.900	0	0	0.900
KIF2A	TUBA1B	9606.ENSP00000385000	9606.ENSP00000336799	0	0	0	0	0	0.916	0	0	0.916
KIF2C	TUBB2B	9606.ENSP00000361298	9606.ENSP00000259818	0	0	0	0	0	0.900	0	0	0.900
KIF2C	TUBA1B	9606.ENSP00000361298	9606.ENSP00000336799	0	0	0	0	0	0.800	0	0	0.800
KIF2C	TUBA1A	9606.ENSP00000361298	9606.ENSP00000439020	0	0	0	0	0	0.900	0	0	0.900
KIF3A	KIF3C	9606.ENSP00000385808	9606.ENSP00000264712	0	0	0	0.906	0	0.824	0	0	0.824
KIF3A	KIFAP3	9606.ENSP00000385808	9606.ENSP00000354560	0	0	0	0	0	0.996	0	0	0.996
KIF3A	KIF3B	9606.ENSP00000385808	9606.ENSP00000364864	0	0	0	0.928	0	0.994	0	0	0.994
KIF3B	KIFAP3	9606.ENSP00000364864	9606.ENSP00000354560	0	0	0	0	0	0.996	0	0	0.996
KIF3C	KIFAP3	9606.ENSP00000264712	9606.ENSP00000354560	0	0	0	0	0	0.893	0	0	0.893
KIF5A	KLC4	9606.ENSP00000408979	9606.ENSP00000259708	0	0	0	0	0	0.804	0	0	0.804
KIF5A	TUBB2B	9606.ENSP00000408979	9606.ENSP00000259818	0	0	0	0	0	0.853	0	0	0.853
KIF5A	KLC2	9606.ENSP00000408979	9606.ENSP00000399403	0	0	0	0	0	0.870	0	0	0.870
KIF5A	TUBA1A	9606.ENSP00000408979	9606.ENSP00000439020	0	0	0	0	0	0.853	0	0	0.853
KIF5A	KLC1	9606.ENSP00000408979	9606.ENSP00000414982	0	0	0	0	0	0.939	0	0	0.939
KIF5B	KLC4	9606.ENSP00000307078	9606.ENSP00000259708	0	0	0	0	0	0.896	0	0	0.896
KIF5B	TUBB2B	9606.ENSP00000307078	9606.ENSP00000259818	0	0	0	0	0	0.926	0	0	0.926
KIF5B	TUBA1B	9606.ENSP00000307078	9606.ENSP00000336799	0	0	0	0	0	0.926	0	0	0.926
KIF5B	TUBB2A	9606.ENSP00000307078	9606.ENSP00000369703	0	0	0	0	0	0.926	0	0	0.926
KIF5B	TUBA1A	9606.ENSP00000307078	9606.ENSP00000439020	0	0	0	0	0	0.937	0	0	0.937
KIF5B	KLC3	9606.ENSP00000307078	9606.ENSP00000375810	0	0	0	0	0	0.802	0	0	0.802
KIF5B	KLC2	9606.ENSP00000307078	9606.ENSP00000399403	0	0	0	0	0	0.899	0	0	0.899
KIF5B	KLC1	9606.ENSP00000307078	9606.ENSP00000414982	0	0	0	0	0	0.949	0	0	0.949
